Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Hiring For Java Architect,krazy mantra hr solutions,2025-10-01,Bengaluru,5-10 Years,"['hive', 'rest', 'database', 'apache', 'hadoop']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-architect-krazy-mantra-hr-solutions-bengaluru-bangalore-5-to-10-yrs-jobid-mustuqoc9P9zpSvf__PLUS__uAgZw==&bc=+&sequence=631,2025-10-14
"Technical Consultant (WMS, Java, PLSQL)",blue yonder,2025-10-01,Bengaluru,5-9 Years,"['wms solutions design', 'software development', 'global team collaboration', 'architecture artifacts creation', 'customer engagement']",https://m.timesjobs.com/mobile/job-detail/technical-consultant-wms-java-plsql-blue-yonder-bengaluru-bangalore-5-to-9-yrs-jobid-77fLhUEdRxVzpSvf__PLUS__uAgZw==&bc=+&sequence=852,2025-10-14
Technical Lead -Java Full stack developer,UNIVERSAL ELECTRONICS,2025-10-01,Bengaluru,7-10 Years,"['aws cloud development', 'full stack development', 'java programming', 'restful api architecture', 'ci/cd tools', 'intellij', 'storage', 'software requirements', 'sql', 'security', 'linux', 'debugging', 'mysql', 'shell scripting', 'mobile', 'windows', 'bluetooth']",https://m.timesjobs.com/mobile/job-detail/technical-lead-java-full-stack-developer-universal-electronics-bengaluru-bangalore-7-to-10-yrs-jobid-ZShTxT1l05BzpSvf__PLUS__uAgZw==&bc=+&sequence=980,2025-10-14
Senior Java Developer,Aeris Communications,2025-09-30,Noida,7-10 Years,"['cloud computing expertise', 'java spring boot', 'microservices development', 'database management', 'container orchestration (kubernetes)', 'css', 'jquery', 'docker', 'security', 'apache', 'xml', 'debugging', 'mysql', 'html', 'python', 'github', 'mobile', 'javascript', 'java developer', 'nosql', 'node.js']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-aeris-communications-noida-greater-noida-7-to-10-yrs-jobid-__PLUS__CcIsGu97iNzpSvf__PLUS__uAgZw==&bc=+&sequence=380,2025-10-14
Sr Software Engineer (JAVA Full Stack),Alight Solutions,2025-09-30,Gurgaon,3-5 Years,"['full stack development', 'api development', 'database management', 'ui/ux design', 'mobile responsive design', 'css', 'jquery', 'sql', 'security', 'java', 'apache', 'xml', 'html', 'mysql', 'mongodb', 'javascript', 'messaging', 'software requirements', 'node.js', 'splunk']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-java-full-stack-alight-solutions-gurgaon-3-to-5-yrs-jobid-MYTv976SAFdzpSvf__PLUS__uAgZw==&bc=+&sequence=989,2025-10-14
Java master needed,TIMES BUSINESS SCHOOL,2025-09-30,Ahmedabad,2-5 Years,['html help workshop'],https://m.timesjobs.com/mobile/job-detail/java-master-needed-times-business-school-ahmedabad-2-to-5-yrs-jobid-IpBkackOhz5zpSvf__PLUS__uAgZw==&bc=+&sequence=373,2025-10-14
Senior Software Engineer (Java/Python/LLM),Binance,2025-09-30,Singapore,5-8 Years,"['data processing', 'llm optimization', 'java development', 'python programming', 'cloud solutions', 'hive', 'orchestration', 'bi', 'senior software engineer', 'sql', 'security', 'big data', 'nosql', 'sql programming']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-python-llm-binance-singapore-null-5-to-8-yrs-jobid-j4PQUjjp1NRzpSvf__PLUS__uAgZw==&bc=+&sequence=988,2025-10-14
Angular Java Developer,IT-Software,2025-09-30,Bengaluru,8-10 Years,"['angular', 'javascript', 'bootstrap', 'springframework', 'java ee', 'oracle/sql']",https://m.timesjobs.com/mobile/job-detail/angular-java-developer-it-software-bengaluru-bangalore-mumbai-pune-8-to-10-yrs-jobid-5__SLASH__M__SLASH__kJO__SLASH__KVlzpSvf__PLUS__uAgZw==&bc=+&sequence=335,2025-10-14
Java Technical Lead - A6507,Nisum,2025-09-30,Chile,8-11 Years,"['java development', 'spring framework', 'microservices architecture', 'nosql databases', 'systems integration', 'dml', 'docker', 'xml', 'j2ee', 'mongodb', 'rest', 'cache', 'microsoft azure', 'ddl', 'messaging', 'spring boot', 'cassandra', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-technical-lead-a6507-nisum-8-to-11-yrs-jobid-1wK7tl6JdxBzpSvf__PLUS__uAgZw==&bc=+&sequence=720,2025-10-14
Senior Java Fullstack Developer,ORACLE,2025-09-30,Chennai,7-10 Years,"['java development', 'spring boot', 'angular framework', 'rest apis', 'oracle sql', 'css', 'oop', 'html', 'maven', 'javascript', 'docker', 'security', 'database', 'git', 'gradle']",https://m.timesjobs.com/mobile/job-detail/senior-java-fullstack-developer-oracle-chennai-mumbai-bengaluru-bangalore-pune-7-to-10-yrs-jobid-1vkXfkOdGHBzpSvf__PLUS__uAgZw==&bc=+&sequence=627,2025-10-14
"Team Lead, Software Engineering (Java)",Clarivate,2025-09-30,Bengaluru,6-9 Years,"['java development', 'spring boot', 'code optimization', 'rest apis', 'team mentoring', 'docker', 'oop', 'junit', 'javascript', 'nosql', 'groovy']",https://m.timesjobs.com/mobile/job-detail/team-lead-software-engineering-java-clarivate-bengaluru-bangalore-6-to-9-yrs-jobid-hfnwP9fdxvVzpSvf__PLUS__uAgZw==&bc=+&sequence=754,2025-10-14
Java Developer - A6572,Nisum,2025-09-30,Chile,8-11 Years,"['java development', 'spring framework', 'microservices architecture', 'nosql databases', 'api design', 'mockito', 'git', 'j2ee', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-developer-a6572-nisum-8-to-11-yrs-jobid-Dx__SLASH__N8Hzi301zpSvf__PLUS__uAgZw==&bc=+&sequence=533,2025-10-14
Senior Software Developer - Java,Planful,2025-09-29,Hyderabad,6-9 Years,"['software development', 'java proficiency', 'cloud technologies', 'front end development', 'database management', 'fundamentals', 'algorithms', 'css', 'html5', 'ajax', 'spring', 'debugging', 'data structures', 'web development', 'software engineering', 'mongodb', 'problem solving', 'javascript', 'nosql']",https://m.timesjobs.com/mobile/job-detail/senior-software-developer-java-planful-hyderabad-secunderabad-6-to-9-yrs-jobid-k7__SLASH__MBbmLroBzpSvf__PLUS__uAgZw==&bc=+&sequence=513,2025-10-14
Software Engineer (Java/ Golang),Arista Networks,2025-09-29,Pune,4-5 Years,"['software engineering', 'cloud networking', 'programming languages', 'distributed systems', 'backend development', 'java', 'python', 'operating system', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-golang-arista-networks-pune-4-to-5-yrs-jobid-sfWddEIO9BhzpSvf__PLUS__uAgZw==&bc=+&sequence=520,2025-10-14
Java Team Lead,AugmatrixGo,2025-09-29,Mumbai,6-10 Years,"['oracle', 'jsp', 'svn', 'hibernate', 'spring', 'java', 'git', 'oops', 'j2ee', 'mysql', 'object oriented programming']",https://m.timesjobs.com/mobile/job-detail/java-team-lead-augmatrixgo-mumbai-6-to-10-yrs-jobid-nkYthT68T9RzpSvf__PLUS__uAgZw==&bc=+&sequence=309,2025-10-14
Sr Software Engg (Java),concentrix bpo pvt ltd,2025-09-29,Bengaluru,10-14 Years,"['css', 'hibernate', 'database', 'security', 'apache', 'debugging', 'software engineer', 'html', 'mobile', 'javascript', 'wicket', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/sr-software-engg-java-concentrix-bpo-pvt-ltd-bengaluru-bangalore-10-to-14-yrs-jobid-7__SLASH__H6foTFnitzpSvf__PLUS__uAgZw==&bc=+&sequence=532,2025-10-14
Java   Kafka Developer,AugmatrixGo,2025-09-29,Hyderabad,0-3 Years,"['spring', 'database', 'java', 'j2ee', 'json']",https://m.timesjobs.com/mobile/job-detail/java-kafka-developer-augmatrixgo-hyderabad-secunderabad-pune-0-to-3-yrs-jobid-VaimNCokP4VzpSvf__PLUS__uAgZw==&bc=+&sequence=260,2025-10-14
Java Security,AugmatrixGo,2025-09-29,Hyderabad,0-3 Years,"['python', 'sql', 'xml', 'splunk', 'html', 'unix/linux', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-security-augmatrixgo-hyderabad-secunderabad-0-to-3-yrs-jobid-KH7tyKZDXU5zpSvf__PLUS__uAgZw==&bc=+&sequence=151,2025-10-14
Java Developer,AugmatrixGo,2025-09-29,Pune,3-5 Years,"['algorithms', 'oracle', 'software design', 'jsp', 'triggers', 'java', 'xml', 'j2ee', 'servlets', 'data structures', 'object oriented programming', 'ejb']",https://m.timesjobs.com/mobile/job-detail/java-developer-augmatrixgo-pune-3-to-5-yrs-jobid-Xo2kcrxTMa1zpSvf__PLUS__uAgZw==&bc=+&sequence=90,2025-10-14
Technical Architect  Java/J2EE,AugmatrixGo,2025-09-29,Hyderabad,10-15 Years,"['spring', 'java', 'devops', 'j2ee', 'multithreading', 'data structures', 'api', 'nosql', 'soap', 'fundamentals', 'algorithms', 'storage', 'hibernate', 'sql', 'database', 'sql azure', 'git', 'debugging', 'jpa', 'drools', 'team player', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/technical-architect-java-j2ee-augmatrixgo-hyderabad-secunderabad-10-to-15-yrs-jobid-oVL1BRzKkGFzpSvf__PLUS__uAgZw==&bc=+&sequence=948,2025-10-14
Java Developer,AugmatrixGo,2025-09-29,Mumbai,2-3 Years,"['algorithms', 'css', 'html5', 'jsp', 'hibernate', 'jquery', 'security', 'java', 'git', 'j2ee', 'debugging', 'jpa', 'mysql', 'mvc', 'rest', 'ubuntu', 'maven', 'problem solving', 'java developer', 'eclipse', 'jstl', 'unix']",https://m.timesjobs.com/mobile/job-detail/java-developer-augmatrixgo-mumbai-2-to-3-yrs-jobid-0jpDu105pu1zpSvf__PLUS__uAgZw==&bc=+&sequence=94,2025-10-14
Java Developer,AugmatrixGo,2025-09-29,Mumbai,0-3 Years,"['css', 'rest api', 'html5', 'ubuntu', 'jsp', 'maven', 'problem solving', 'hibernate', 'jquery', 'eclipse', 'spring', 'java', 'spring security', 'git', 'spring mvc', 'j2ee', 'debugging', 'mysql']",https://m.timesjobs.com/mobile/job-detail/java-developer-augmatrixgo-mumbai-0-to-3-yrs-jobid-9PjdlJaoM__PLUS__ZzpSvf__PLUS__uAgZw==&bc=+&sequence=18,2025-10-14
Java   AWS Leads/Architects,AugmatrixGo,2025-09-29,United,3-6 Years,"['mockito', 'memory management', 'java', 'j2ee', 'multithreading', 'junit', 'nosql', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-aws-leads-architects-augmatrixgo-3-to-6-yrs-jobid-1VuKqgtjkDpzpSvf__PLUS__uAgZw==&bc=+&sequence=605,2025-10-14
Full Stack Java/Angular Developer,Sopra Steria,2025-09-29,Bengaluru,4-6 Years,"['java programming', 'angular framework', 'sql databases', 'unit testing', 'version control', 'git', 'forms']",https://m.timesjobs.com/mobile/job-detail/full-stack-java-angular-developer-sopra-steria-bengaluru-bangalore-4-to-6-yrs-jobid-MooJfcTPqrNzpSvf__PLUS__uAgZw==&bc=+&sequence=842,2025-10-14
Senior Java Developer - A6637,Nisum,2025-09-29,Chile,1-4 Years,"['java development', 'team leadership', 'microservices architecture', 'database technologies', 'systems integration', 'dml', 'spring', 'xml', 'j2ee', 'mongodb', 'rest', 'ddl', 'nosql', 'messaging', 'spring boot', 'cassandra', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-a6637-nisum-1-to-4-yrs-jobid-QRnIomgsrNxzpSvf__PLUS__uAgZw==&bc=+&sequence=753,2025-10-14
Java Developer/Sr. Java Developer,gohil technologies,2025-09-29,Other,0-10 Years,"['core java', 'jee', 'data structure/algorithm', 'design pattern', 'spring/hibernate framework', 'algorithms', 'rest api', 'problem solving', 'java developer', 'ds', 'j2ee', 'multithreading', 'data structures', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/java-developer-sr-java-developer-gohil-technologies-other-city-s-in-gujarat-0-to-10-yrs-jobid-T3x2XtLnnB1zpSvf__PLUS__uAgZw==&bc=+&sequence=2,2025-10-14
Lead Engineer  Java,AugmatrixGo,2025-09-29,Bengaluru,7-9 Years,"['css', 'software design', 'html5', 'jsp', 'bootstrap', 'hibernate', 'jquery', 'spring', 'java', 'apache', 'testing tools', 'debugging', 'html', 'mvc', 'javascript', 'spring security']",https://m.timesjobs.com/mobile/job-detail/lead-engineer-java-augmatrixgo-bengaluru-bangalore-7-to-9-yrs-jobid-Cxi62DL97BxzpSvf__PLUS__uAgZw==&bc=+&sequence=371,2025-10-14
Senior Java Full Stack Developer,AugmatrixGo,2025-09-29,Pune,5-8 Years,"['hibernate', 'jquery', 'sql', 'spring', 'security', 'java', 'apache', 'git', 'xml', 'soap web services', 'j2ee', 'json', 'rest', 'rdbms', 'maven', 'ant', 'javascript', 'eclipse', 'esb', 'struts', 'angularjs', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-full-stack-developer-augmatrixgo-pune-5-to-8-yrs-jobid-lnQfU0KVgihzpSvf__PLUS__uAgZw==&bc=+&sequence=719,2025-10-14
Java Full Stack Developer,AugmatrixGo,2025-09-29,Hyderabad,5-8 Years,"['aop', 'hibernate', 'spring', 'database', 'java', 'postgresql', 'spring mvc', 'mysql', 'multithreading', 'jpa', 'oracle', 'problem solving', 'javascript', 'spring framework', 'spring boot', 'spring security', 'j2ee technologies', 'sql programming']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-augmatrixgo-hyderabad-secunderabad-5-to-8-yrs-jobid-eJ__SLASH__VXl4rhaBzpSvf__PLUS__uAgZw==&bc=+&sequence=483,2025-10-14
Lead / Manager Java Production Support,AugmatrixGo,2025-09-29,Gurgaon,7-10 Years,"['spring', 'production support', 'java', 'j2ee', 'splunk']",https://m.timesjobs.com/mobile/job-detail/lead-manager-java-production-support-augmatrixgo-gurgaon-7-to-10-yrs-jobid-COb__PLUS__uviRmCBzpSvf__PLUS__uAgZw==&bc=+&sequence=748,2025-10-14
Junior Java Full Stack Developer,AugmatrixGo,2025-09-29,Pune,2-4 Years,"['hibernate', 'jquery', 'sql', 'spring', 'security', 'java', 'apache', 'git', 'xml', 'soap web services', 'j2ee', 'json', 'rest', 'rdbms', 'maven', 'ant', 'javascript', 'eclipse', 'esb', 'struts', 'angularjs', 'soap']",https://m.timesjobs.com/mobile/job-detail/junior-java-full-stack-developer-augmatrixgo-pune-2-to-4-yrs-jobid-8__SLASH__ZnpR2N8uVzpSvf__PLUS__uAgZw==&bc=+&sequence=755,2025-10-14
Java/J2EE Leads,AugmatrixGo,2025-09-29,Hyderabad,8-11 Years,"['mockito', 'memory management', 'java', 'j2ee', 'multithreading', 'junit', 'nosql', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-j2ee-leads-augmatrixgo-hyderabad-secunderabad-pune-8-to-11-yrs-jobid-D1a8CDIguD9zpSvf__PLUS__uAgZw==&bc=+&sequence=723,2025-10-14
Hiring For Java Production Support,krazy mantra hr solutions,2025-09-29,Chennai,1-3 Years,"['java full stack', 'spring boot', 'angular development', 'restful services', 'test driven development', 'junit', 'oracle', 'bootstrap', 'production support', 'git', 'html']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-production-support-krazy-mantra-hr-solutions-chennai-1-to-3-yrs-jobid-9wKFr3KazyZzpSvf__PLUS__uAgZw==&bc=+&sequence=845,2025-10-14
Senior Software Engineer (Java/AWS),NIELSEN,2025-09-29,Bengaluru,5-8 Years,"['java development', 'aws cloud services', 'application optimization', 'restful apis', 'microservices architecture', 'css', 'hibernate', 'sql', 'docker', 'spring', 'security', 'senior software developer', 'html', 'javascript', 'infrastructure', 'gateway']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-aws-nielsen-bengaluru-bangalore-5-to-8-yrs-jobid-fwI__PLUS__aT__SLASH__vfDRzpSvf__PLUS__uAgZw==&bc=+&sequence=847,2025-10-14
Java Full Stack Developer,AugmatrixGo,2025-09-29,Pune,4-6 Years,"['algorithms', 'oracle', 'software design', 'jsp', 'hibernate', 'triggers', 'spring', 'java', 'xml', 'j2ee', 'servlets', 'data structures', 'ejb']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-augmatrixgo-pune-4-to-6-yrs-jobid-CC0WaH__PLUS__nTspzpSvf__PLUS__uAgZw==&bc=+&sequence=486,2025-10-14
Java Developer  - W6527,Nisum,2025-09-28,Chile,5-8 Years,"['java development', 'spring boot', 'microservices architecture', 'sql technologies', 'unit testing', 'information technology', 'jsp', 'aem', 'mockito', 'git', 'j2ee', 'software engineering', 'oracle', 'maven', 'svn', 'team player']",https://m.timesjobs.com/mobile/job-detail/java-developer-w6527-nisum-5-to-8-yrs-jobid-YWAwcr6BPnBzpSvf__PLUS__uAgZw==&bc=+&sequence=485,2025-10-14
Java Developer - G6612,Nisum,2025-09-28,Chile,4-7 Years,"['java development', 'spring boot', 'microservices design', 'sql database', 'kafka messaging', 'security', 'oracle']",https://m.timesjobs.com/mobile/job-detail/java-developer-g6612-nisum-4-to-7-yrs-jobid-IOAnjLvfpwlzpSvf__PLUS__uAgZw==&bc=+&sequence=634,2025-10-14
Hiring For Java Spark,krazy mantra hr solutions,2025-09-28,Chennai,2-5 Years,"['java development', 'spark framework', 'agile methodologies', 'unix scripting', 'rest api integration', 'hive', 'spring boot', 'python', 'oracle', 'unix shell scripting', 'scala', 'debugging']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-spark-krazy-mantra-hr-solutions-chennai-pune-noida-greater-noida-2-to-5-yrs-jobid-__PLUS__3XrrhvTUMpzpSvf__PLUS__uAgZw==&bc=+&sequence=630,2025-10-14
Senior Java Developer - AB6444,Nisum,2025-09-28,Chile,8-11 Years,"['java development', 'spring framework', 'microservices architecture', 'api design', 'database management', 'mockito', 'sql', 'git', 'j2ee', 'mongodb', 'junit', 'oracle', 'cassandra']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-ab6444-nisum-8-to-11-yrs-jobid-3bLXotOzNO5zpSvf__PLUS__uAgZw==&bc=+&sequence=759,2025-10-14
Full Stack Developer  Java,PiMARQ,2025-09-28,Bengaluru,3-6 Years,"['css', 'wordpress', 'bootstrap', 'database', 'java', 'oops', 'codeigniter', 'html', 'mysql', 'mvc', 'mongodb', 'rest', 'laravel', 'javascript', 'infrastructure', 'php']",https://m.timesjobs.com/mobile/job-detail/full-stack-developer-java-pimarq-bengaluru-bangalore-3-to-6-yrs-jobid-Xt9g7DgDZXtzpSvf__PLUS__uAgZw==&bc=+&sequence=521,2025-10-14
Technical Lead - Java (Worli - Hybrid),nec software solutions (india) pvt ltd,2025-09-28,Mumbai,8-12 Years,"['java', 'rest api', 'sql', 'nosql', 'agile development', 'xml', 'software support']",https://m.timesjobs.com/mobile/job-detail/technical-lead-java-worli-hybrid-nec-software-solutions-india-pvt-ltd-mumbai-8-to-12-yrs-jobid-diX49H5MGvdzpSvf__PLUS__uAgZw==&bc=+&sequence=750,2025-10-14
Java Engineer,PiMARQ,2025-09-28,Bengaluru,1-2 Years,"['css', 'jquery', 'markup languages', 'oop', 'java', 'xml', 'json', 'html', 'object oriented programming', 'rest', 'javascript', 'infrastructure', 'web technologies', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-engineer-pimarq-bengaluru-bangalore-1-to-2-yrs-jobid-QNKlepYwBdRzpSvf__PLUS__uAgZw==&bc=+&sequence=139,2025-10-14
Java   C#,SYNECHRON,2025-09-28,Mumbai,5-7 Years,"['java development', 'c# programming', 'problem solving', 'code versioning', 'agile methodologies', 'css', 'artificial intelligence', 'html', 'mysql', 'oracle', 'javascript', 'soap', 'hibernate', 'git', 'senior software developer', 'rest', 'mobile']",https://m.timesjobs.com/mobile/job-detail/java-c-synechron-mumbai-5-to-7-yrs-jobid-t9LdPyR9IlZzpSvf__PLUS__uAgZw==&bc=+&sequence=140,2025-10-14
Senior QA Engineer (Java coding),Binance,2025-09-27,Thailand,5-7 Years,"['java programming', 'test case design', 'backend testing', 'root cause analysis', 'automation scripting', 'qa engineer', 'test cases', 'software quality', 'sql', 'security']",https://m.timesjobs.com/mobile/job-detail/senior-qa-engineer-java-coding-binance-thailand-null-null-hong-kong-5-to-7-yrs-jobid-1ZhKNQ__SLASH__I7aFzpSvf__PLUS__uAgZw==&bc=+&sequence=849,2025-10-14
"Principal Engineer (Java, AWS, DB)",autodesk india pvt ltd,2025-09-27,Pune,10-13 Years,"['distributed systems', 'database engineering', 'java software development', 'cloud services (aws/azure)', 'code review standards', 'algorithms', 'j2ee', 'software engineer', 'data structures', 'team player', 'consultant']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-aws-db-autodesk-india-pvt-ltd-pune-10-to-13-yrs-jobid-rv0Lc1BcrshzpSvf__PLUS__uAgZw==&bc=+&sequence=794,2025-10-14
