Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Senior Consultant - Java Microservices,ORACLE,2025-10-20,Pune,7-10 Years,"['core java development', 'spring boot expertise', 'aws solutions architect', 'microservice architecture', 'agile software practices', 'security', 'apache', 'software engineering', 'oracle', 'team player']",https://m.timesjobs.com/mobile/job-detail/senior-consultant-java-microservices-oracle-pune-7-to-10-yrs-jobid-HLZK6Mi3btVzpSvf__PLUS__uAgZw==&bc=+&sequence=637,2025-11-11
Principal Java Microservice Developer,ORACLE,2025-10-20,Bengaluru,5-8 Years,"['java development', 'microservices architecture', 'oracle apex', 'database management', 'automated testing', 'cuda', 'css', 'orchestration', 'html5', 'jpa', 'rest', 'epm', 'problem solving', 'javascript', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-java-microservice-developer-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-jzbKgiPYhjlzpSvf__PLUS__uAgZw==&bc=+&sequence=638,2025-11-11
Binance Accelerator Programm - Java Engineer,Binance,2025-10-20,Taiwan,0-1 Years,"['java programming', 'microservices architecture', 'database management', 'team collaboration', 'sql', 'logical thinking', 'spring', 'multithreading', 'mysql', 'middleware']",https://m.timesjobs.com/mobile/job-detail/binance-accelerator-programm-java-engineer-binance-0-to-1-yrs-jobid-aZ7cF9aeRQ5zpSvf__PLUS__uAgZw==&bc=+&sequence=894,2025-11-11
Java Fullstack Developer (AngularJS/Angular) - IT,Flex,2025-10-20,Chennai,3-5 Years,"['full stack development', 'angularjs proficiency', 'sql query writing', 'core java expertise', 'html5', 'cq5', 'bootstrap', 'hibernate', 'spring', 'wsdl', 'xml', 'soap web services', 'j2ee', 'project life cycle', 'web development', 'rest', 'oracle', 'weblogic', 'java developer', 'logical thinking']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-developer-angularjs-angular-it-flex-chennai-3-to-5-yrs-jobid-2DdY__SLASH__nqIM9BzpSvf__PLUS__uAgZw==&bc=+&sequence=995,2025-11-11
Senior Java Developer,ideation technology solutions private limited,2025-10-20,Kolkata,7-10 Years,"['rest', 'hibernate', 'sql', 'spring', 'database', 'java', 'j2ee', 'hadoop', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-ideation-technology-solutions-private-limited-kolkata-7-to-10-yrs-jobid-J9CFeCG7mZhzpSvf__PLUS__uAgZw==&bc=+&sequence=283,2025-11-11
Java Development Lead Credit Workflow Chennai,CITI,2025-10-20,Chennai,1-4 Years,"['core java development', 'system analysis expertise', 'application performance tuning', 'hibernate', 'spring', 'j2ee', 'debugging', 'multithreading', 'middleware', 'rdbms', 'mq', 'messaging', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-development-lead-credit-workflow-chennai-citi-chennai-1-to-4-yrs-jobid-mdAYvRtzfFhzpSvf__PLUS__uAgZw==&bc=+&sequence=966,2025-11-11
Senior Java Support Engineer,ORACLE,2025-10-20,Mumbai,3-5 Years,"['technical support expert', 'customer interaction', 'saas services proficiency', 'rest api', 'cake', 'pl/sql', 'spring framework', 'spring boot', 'web technologies']",https://m.timesjobs.com/mobile/job-detail/senior-java-support-engineer-oracle-mumbai-3-to-5-yrs-jobid-gH__SLASH__PLmBpnDhzpSvf__PLUS__uAgZw==&bc=+&sequence=628,2025-11-11
Java Developer,ideation technology solutions private limited,2025-10-20,Kolkata,0-3 Years,"['html5', 'jsp', 'problem solving', 'ajax', 'javascript', 'java developer', 'spring', 'node.js', 'java', 'spring security', 'spring mvc', 'oops', 'java ee', 'j2ee', 'multithreading', 'data structures']",https://m.timesjobs.com/mobile/job-detail/java-developer-ideation-technology-solutions-private-limited-kolkata-0-to-3-yrs-jobid-M0rph8gjReVzpSvf__PLUS__uAgZw==&bc=+&sequence=41,2025-11-11
Fullstack Java Developer - Assistant Manager,State Street,2025-10-20,Bengaluru,5-10 Years,"['java spring boot', 'react js development', 'rest apis design', 'code reviews', 'team leadership', 'css', 'javascript', 'git', 'asp.net', 'web api', 'multithreading', 'jpa', 'html', 'web development']",https://m.timesjobs.com/mobile/job-detail/fullstack-java-developer-assistant-manager-state-street-bengaluru-bangalore-5-to-10-yrs-jobid-8tsFwJgQXMRzpSvf__PLUS__uAgZw==&bc=+&sequence=895,2025-11-11
Java Full Stack Developer - Senior Associate,State Street,2025-10-20,Hyderabad,5-7 Years,"['agile development', 'java/jee expertise', 'react ui framework', 'cloud technologies', 'pl/sql & nosql', 'html5', 'artificial intelligence', 'j2ee', 'mq', 'problem solving', 'javascript', 'messaging']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-senior-associate-state-street-hyderabad-secunderabad-5-to-7-yrs-jobid-5JGisxniYxJzpSvf__PLUS__uAgZw==&bc=+&sequence=961,2025-11-11
Java Developer,zakapps software pvt. ltd.,2025-10-20,Chennai,0-1 Years,"['software applications', 'software developer', 'test']",https://m.timesjobs.com/mobile/job-detail/java-developer-zakapps-software-pvt-ltd-chennai-0-to-1-yrs-jobid-Zr3Dvu__PLUS__wBHtzpSvf__PLUS__uAgZw==&bc=+&sequence=189,2025-11-11
JAVA - AWS,ORACLE,2025-10-20,Mumbai,3-5 Years,"['front end development', 'back end development', 'object oriented concepts', 'microservices architecture', 'cloud technologies', 'soa', 'mockito', 'sql', 'spring', 'java', 'git', 'postgresql', 'rest', 'junit', 'oracle', 'mq', 'ant', 'maven', 'spring boot', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-aws-oracle-mumbai-3-to-5-yrs-jobid-bh7kauH7clJzpSvf__PLUS__uAgZw==&bc=+&sequence=188,2025-11-11
JAVA Architect,PH7,2025-10-20,United,0-3 Years,"['rdbms', 'oracle', 'bi', 'advanced java', 'debugging', 'telecom', 'mysql', 'service oriented architecture']",https://m.timesjobs.com/mobile/job-detail/java-architect-ph7-0-to-3-yrs-jobid-9UNPv__PLUS__4l6O9zpSvf__PLUS__uAgZw==&bc=+&sequence=119,2025-11-11
Fullstack Java Developer - IT,Flex,2025-10-20,Coimbatore,2-5 Years,"['full stack development', 'web application development', 'sql query writing', 'html5', 'cq5', 'bootstrap', 'hibernate', 'wsdl', 'xml', 'soap web services', 'j2ee', 'project life cycle', 'web development', 'rest', 'oracle', 'weblogic', 'java developer', 'logical thinking', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/fullstack-java-developer-it-flex-coimbatore-2-to-5-yrs-jobid-W84iPnsXwSNzpSvf__PLUS__uAgZw==&bc=+&sequence=512,2025-11-11
Fullstack Java Architect - Assistant Vice President,State Street,2025-10-20,Hyderabad,7-10 Years,"['oops concepts', 'software architecture', 'full stack development', 'api design patterns', 'agile methodology', 'css', 'aop', 'html5', 'spring', 'java', 'apache', 'devops', 'j2ee', 'multithreading', 'mysql', 'python', 'oracle', 'mq', 'javascript', 'spring security', 'cassandra', 'soap', 'scala', 'jsp', 'exception handling', 'java beans', 'message broker', 'jdbc']",https://m.timesjobs.com/mobile/job-detail/fullstack-java-architect-assistant-vice-president-state-street-hyderabad-secunderabad-7-to-10-yrs-jobid-vhDrBCc4KkFzpSvf__PLUS__uAgZw==&bc=+&sequence=952,2025-11-11
Software Developer - Java / AngularJS,mspring infotech,2025-10-20,Chennai,2-6 Years,"['java', 'angularjs', 'javascript', 'spring mvc', 'sql server', 'css', 'salesforce', 'git', 'html', 'software engineer', 'software engineering', 'grails', 'struts', 'php', 'software developer', 'forms']",https://m.timesjobs.com/mobile/job-detail/software-developer-java-angularjs-mspring-infotech-chennai-mumbai-pune-2-to-6-yrs-jobid-sIg6ZilAVvBzpSvf__PLUS__uAgZw==&bc=+&sequence=621,2025-11-11
Industry Immersion Fellowship - Java Script/Java,volvo group india pvt ltd,2025-10-20,Bengaluru,1-3 Years,"['java backend development', 'frontend development', 'full stack development', 'software architecture', 'agile devops practices', 'react.js', 'rest', 'javascript', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/industry-immersion-fellowship-java-script-java-volvo-group-india-pvt-ltd-bengaluru-bangalore-1-to-3-yrs-jobid-cnJksiCyyMJzpSvf__PLUS__uAgZw==&bc=+&sequence=210,2025-11-11
Java Developer,mspring infotech,2025-10-20,Bengaluru,6-10 Years,"['oops concepts', 'design pattern', 'java', 'j2ee development', 'sql', 'css', 'html5', 'hibernate', 'ajax', 'jquery', 'spring', 'database', 'rest', 'oracle', 'java developer', 'struts', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-mspring-infotech-bengaluru-bangalore-6-to-10-yrs-jobid-C9TclqQ773RzpSvf__PLUS__uAgZw==&bc=+&sequence=55,2025-11-11
Senior Java Angular Developer,ORACLE,2025-10-20,Bengaluru,5-7 Years,"['front end development', 'back end development', 'ui frameworks expertise', 'java microservices architecture', 'soa', 'html5', 'bootstrap', 'spring', 'linux', 'rest', 'oracle', 'problem solving', 'javascript', 'spring boot', 'angularjs', 'unix', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-angular-developer-oracle-bengaluru-bangalore-5-to-7-yrs-jobid-6djkf__PLUS__rYe6NzpSvf__PLUS__uAgZw==&bc=+&sequence=626,2025-11-11
Java Developer,mspring infotech,2025-10-20,Bengaluru,6-10 Years,"['oops concepts', 'design pattern', 'java', 'j2ee development', 'sql', 'css', 'html5', 'hibernate', 'ajax', 'jquery', 'spring', 'database', 'rest', 'oracle', 'java developer', 'struts', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-mspring-infotech-bengaluru-bangalore-6-to-10-yrs-jobid-C9TclqQ773RzpSvf__PLUS__uAgZw==&bc=+&sequence=49,2025-11-11
java blockchain developer,SEVEN CONSULTANCY,2025-10-20,Chennai,5-8 Years,"['rest', 'java developer', 'database', 'security', 'java', 'infrastructure', 'j2ee']",https://m.timesjobs.com/mobile/job-detail/java-blockchain-developer-seven-consultancy-chennai-5-to-8-yrs-jobid-3gMfH1st8q9zpSvf__PLUS__uAgZw==&bc=+&sequence=241,2025-11-11
Senior Application Developer - Java,ORACLE,2025-10-20,Bengaluru,1-5 Years,"['cloud solutions', 'diverse perspectives', 'employee benefits', 'accessibility assistance', 'equal employment', 'oracle']",https://m.timesjobs.com/mobile/job-detail/senior-application-developer-java-oracle-bengaluru-bangalore-1-to-5-yrs-jobid-FQRi__PLUS__P32yrZzpSvf__PLUS__uAgZw==&bc=+&sequence=627,2025-11-11
Java Developer,mindworx software services pvt.ltd.,2025-10-20,Pune,2-5 Years,"['css', 'hibernate', 'jquery', 'sql', 'spring boot', 'database', 'java', 'spring mvc', 'j2ee', 'html', 'api', 'angularjs']",https://m.timesjobs.com/mobile/job-detail/java-developer-mindworx-software-services-pvt-ltd-pune-2-to-5-yrs-jobid-4lbWRkxZjkpzpSvf__PLUS__uAgZw==&bc=+&sequence=46,2025-11-11
Java Blockchain developer,SEVEN CONSULTANCY,2025-10-20,Mumbai,4-7 Years,"['information technology', 'spring boot', 'java', 'j2ee']",https://m.timesjobs.com/mobile/job-detail/java-blockchain-developer-seven-consultancy-mumbai-4-to-7-yrs-jobid-Yf0mhFVD__SLASH__gJzpSvf__PLUS__uAgZw==&bc=+&sequence=243,2025-11-11
Java Developer | Java Development Services | AHOM,AHOM Technologies Private Limited,2025-10-20,Gurgaon,2-4 Years,"['java development', 'spring boot', 'sql proficiency', 'web services', 'css', 'hibernate', 'ajax', 'apache tomcat', 'wsdl', 'j2ee', 'web development', 'jpa', 'mysql', 'html', 'oracle pl', 'software testing', 'maven', 'weblogic', 'javascript', 'java developer', 'eclipse', 'oracle pl / sql', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-java-development-services-ahom-ahom-technologies-private-limited-gurgaon-2-to-4-yrs-jobid-__SLASH__CjsRnS__SLASH__YPxzpSvf__PLUS__uAgZw==&bc=+&sequence=207,2025-11-11
Senior Java Consultant,ORACLE,2025-10-20,Mumbai,3-5 Years,"['java programming', 'jee technologies', 'database management', 'api development', 'ci/cd tools', 'jsp', 'jdbc', 'hibernate', 'spring', 'git', 'java se', 'devops', 'java ee', 'debugging', 'junit', 'oracle', 'jax-ws', 'weblogic', 'svn', 'eclipse', 'jdk', 'jdeveloper', 'j2ee technologies', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-consultant-oracle-mumbai-3-to-5-yrs-jobid-aRL3soqN6t1zpSvf__PLUS__uAgZw==&bc=+&sequence=254,2025-11-11
Java Developer,Creed Global Technologies,2025-10-20,Bengaluru,0-2 Years,"['css', 'aop', 'html5', 'jsp', 'hibernate', 'ajax', 'jquery', 'spring', 'security', 'java', 'spring mvc', 'senior software developer', 'j2ee', 'jpa', 'ejb', 'ant', 'maven', 'javascript', 'java developer', 'eclipse', 'struts', 'jdeveloper', 'jsf', 'ioc', 'java programming', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-creed-global-technologies-bengaluru-bangalore-0-to-2-yrs-jobid-Ua89EXOmsH1zpSvf__PLUS__uAgZw==&bc=+&sequence=71,2025-11-11
Java Cloud Developer,ORACLE,2025-10-20,Bengaluru,6-8 Years,"['java/jee development', 'microservices architecture', 'restful api integration', 'cloud computing', 'frontend technologies', 'css', 'orchestration', 'html5', 'ajax', 'artificial intelligence', 'xml', 'j2ee', 'pl/sql', 'oracle', 'javascript', 'angularjs', 'fundamentals', 'jsp', 'jquery', 'docker', 'java ee', 'json', 'cloud services']",https://m.timesjobs.com/mobile/job-detail/java-cloud-developer-oracle-bengaluru-bangalore-6-to-8-yrs-jobid-M2S__SLASH__st4J4uBzpSvf__PLUS__uAgZw==&bc=+&sequence=264,2025-11-11
Senior Java Developer,aboveo services pvt ltd,2025-10-20,Hyderabad,7-10 Years,"['jsp', 'java applets', 'hibernate', 'jasper reports', 'spring', 'java', 'j2ee', 'debugging', 'mysql', 'rest', 'java developer', 'swing', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-aboveo-services-pvt-ltd-hyderabad-secunderabad-7-to-10-yrs-jobid-gjHiqva9EMBzpSvf__PLUS__uAgZw==&bc=+&sequence=266,2025-11-11
Java Developer,dagslore technology solutions,2025-10-20,Coimbatore,0-1 Years,"['css', 'jsp', 'jdbc', 'hibernate', 'ajax', 'jquery', 'java', 'html', 'mvc', 'hadoop', 'javascript', 'struts', 'servlets', 'jsf']",https://m.timesjobs.com/mobile/job-detail/java-developer-dagslore-technology-solutions-coimbatore-0-to-1-yrs-jobid-dTi3V__PLUS__Hz__SLASH__ERzpSvf__PLUS__uAgZw==&bc=+&sequence=190,2025-11-11
Software Developer - JAVA,power2sme pvt ltd,2025-10-20,Gurgaon,0-3 Years,"['css', 'hibernate', 'sql', 'spring', 'java', 'html', 'mysql', 'api', 'mq', 'nosql', 'spring framework', 'software developer']",https://m.timesjobs.com/mobile/job-detail/software-developer-java-power2sme-pvt-ltd-gurgaon-0-to-3-yrs-jobid-bWT3x0HHHlJzpSvf__PLUS__uAgZw==&bc=+&sequence=427,2025-11-11
Tech Leads Java,nextgen telesolutions pvt. ltd.,2025-10-20,Noida,5-7 Years,"['ajax', 'java', 'xml', 'j2ee', 'software engineering', 'html', 'web development', 'mysql', 'eclipse', 'messaging', 'websphere', 'jsp', 'hibernate', 'database', 'wml', 'linux', 'telecom', 'gprs', 'netbeans', 'nextgen', 'mobile', 'weblogic', 'problem solving', 'windows', 'jbuilder', 'servlets']",https://m.timesjobs.com/mobile/job-detail/tech-leads-java-nextgen-telesolutions-pvt-ltd-noida-greater-noida-5-to-7-yrs-jobid-V5mSVt360bFzpSvf__PLUS__uAgZw==&bc=+&sequence=269,2025-11-11
Manager Java development,TransUnion,2025-10-20,Chennai,1-4 Years,"['team building', 'agile processes', 'technical leadership', 'cloud environments', 'software development', 'algorithms', 'security', 'java', 'devops', 'data structures']",https://m.timesjobs.com/mobile/job-detail/manager-java-development-transunion-chennai-1-to-4-yrs-jobid-wvQ51PYO9ztzpSvf__PLUS__uAgZw==&bc=+&sequence=374,2025-11-11
Principal Consultant Java,ORACLE,2025-10-20,Mumbai,1-4 Years,"['java development', 'cloud native solutions', 'ci/cd automation', 'shell scripting', 'api security', 'principal consultant', 'devops', 'python', 'oracle', 'soap', 'autosys', 'docker', 'iam', 'rest', 'access management', 'siteminder', 'production support', 'identity management', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-consultant-java-oracle-mumbai-1-to-4-yrs-jobid-G9kYIW5G1VlzpSvf__PLUS__uAgZw==&bc=+&sequence=436,2025-11-11
Java Blockchain Develope,SEVEN CONSULTANCY,2025-10-20,Pune,5-8 Years,"['java', 'information technology', 'infrastructure', 'java developer']",https://m.timesjobs.com/mobile/job-detail/java-blockchain-develope-seven-consultancy-pune-5-to-8-yrs-jobid-eA8oWNnhTSZzpSvf__PLUS__uAgZw==&bc=+&sequence=383,2025-11-11
Java Developer,Sourcetrace Systems pvt.ltd,2025-10-20,Coimbatore,0-3 Years,"['service oriented', 'soa', 'ece', 'spring', 'java', 'j2ee', 'mysql', 'pl/sql', 'oracle', 'maven', 'java developer', 'struts', 'jsf', 'hibernate', 'software requirements', 'sql', 'unix scripting', 'database', 'soap web services', 'linux', 'rest', 'rdbms', 'svn']",https://m.timesjobs.com/mobile/job-detail/java-developer-sourcetrace-systems-pvt-ltd-coimbatore-0-to-3-yrs-jobid-H__PLUS__NeNvBE2VVzpSvf__PLUS__uAgZw==&bc=+&sequence=75,2025-11-11
Backend - Senior Software Engineer ( Java ),Paytm,2025-10-20,Noida,3-6 Years,"['server side development', 'java programming', 'spring boot', 'microservices architecture', 'performance tuning', 'senior software engineer', 'storage', 'brewing', 'api', 'rdbms', 'mobile', 'messaging']",https://m.timesjobs.com/mobile/job-detail/backend-senior-software-engineer-java-paytm-noida-greater-noida-3-to-6-yrs-jobid-AIeY3Ndh8PBzpSvf__PLUS__uAgZw==&bc=+&sequence=812,2025-11-11
Java Senior Developer,CITI,2025-10-20,Pune,7-9 Years,"['java development', 'api design', 'problem solving', 'cloud computing', 'risk management', 'spring', 'apache', 'cache', 'python', 'oracle', 'nosql', 'senior programmer', 'docker', 'debugging', 'mongodb', 'rest', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-senior-developer-citi-pune-7-to-9-yrs-jobid-dJKzug__PLUS__g1gRzpSvf__PLUS__uAgZw==&bc=+&sequence=381,2025-11-11
Java Tech Lead,CITI,2025-10-20,Pune,10-13 Years,"['java programming', 'application development', 'systems architecture', 'cloud technologies', 'risk management', 'spring', 'apache', 'api', 'cache', 'python', 'oracle', 'java developer', 'nosql', 'docker', 'debugging', 'mongodb', 'rest', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-tech-lead-citi-pune-10-to-13-yrs-jobid-8t3DzocXJJtzpSvf__PLUS__uAgZw==&bc=+&sequence=380,2025-11-11
JAVA TECHNICAL LEAD,paycraft solutions pvt. ltd.,2025-10-20,Mumbai,7-10 Years,"['java programming', 'multi threading expertise', 'database management', 'business environment', 'elastic search', 'cassandra', 'mqtt', 'debugging', 'data structures']",https://m.timesjobs.com/mobile/job-detail/java-technical-lead-paycraft-solutions-pvt-ltd-mumbai-pune-7-to-10-yrs-jobid-QMmAV7c6v8BzpSvf__PLUS__uAgZw==&bc=+&sequence=379,2025-11-11
WSI | Java Developer,Photon,2025-10-20,Chennai,3-5 Years,"['digital modernization', 'team leadership', 'process improvement', 'project management']",https://m.timesjobs.com/mobile/job-detail/wsi-java-developer-photon-chennai-3-to-5-yrs-jobid-fU8E__PLUS__NexSMpzpSvf__PLUS__uAgZw==&bc=+&sequence=373,2025-11-11
.NET / JAVA Developer,qservices,2025-10-20,Spain,0-3 Years,"['.net', 'java developer', 'solution design']",https://m.timesjobs.com/mobile/job-detail/net-java-developer-qservices-spain-0-to-3-yrs-jobid-wjmDwJec__PLUS__o5zpSvf__PLUS__uAgZw==&bc=+&sequence=371,2025-11-11
Java Developer | Pune,Photon,2025-10-20,Pune,5-8 Years,"['java development', 'restful api development', 'front end technologies', 'object oriented programming', 'database management', 'css', 'oracle', 'javascript', 'java developer', 'sql', 'spring', 'spring boot', 'postgresql', 'debugging', 'html', 'mysql']",https://m.timesjobs.com/mobile/job-detail/java-developer-pune-photon-pune-5-to-8-yrs-jobid-ka7xRBgsQFVzpSvf__PLUS__uAgZw==&bc=+&sequence=370,2025-11-11
Java Settlements Lead,CITI,2025-10-20,Pune,10-13 Years,"['java architecture', 'python development', 'docker management', 'mongodb expertise', 'kubernetes deployment', 'debugging', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-settlements-lead-citi-pune-10-to-13-yrs-jobid-lwhQZpgiU5ZzpSvf__PLUS__uAgZw==&bc=+&sequence=369,2025-11-11
Senior Java Developer (Spring Boot),legalwiz.in private limited,2025-10-20,Ahmedabad,5-8 Years,"['hibernate', 'security', 'git', 'apache', 'xml', 'linux', 'j2ee', 'json', 'mysql', 'pl/sql', 'mongodb', 'maven', 'java developer', 'gradle', 'spring boot', 'unix']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-spring-boot-legalwiz-in-private-limited-ahmedabad-5-to-8-yrs-jobid-49CIfVxDi6lzpSvf__PLUS__uAgZw==&bc=+&sequence=757,2025-11-11
Backend - Senior Software Engineer ( Java ),Paytm,2025-10-20,Noida,3-6 Years,"['server side development', 'java programming', 'spring boot', 'microservices architecture', 'performance tuning', 'senior software engineer', 'storage', 'brewing', 'api', 'rdbms', 'mobile', 'messaging']",https://m.timesjobs.com/mobile/job-detail/backend-senior-software-engineer-java-paytm-noida-greater-noida-3-to-6-yrs-jobid-AIeY3Ndh8PBzpSvf__PLUS__uAgZw==&bc=+&sequence=836,2025-11-11
JAVA RCP Lead,kyndryl,2025-10-20,Bengaluru,8-11 Years,"['java programming', 'spring framework', 'microservices architecture', 'relational databases', 'agile methodologies', 'orchestration', 'apache', 'devops', 'software engineering', 'mysql', 'big data', 'maven', 'nosql', 'web technologies', 'hibernate', 'mockito', 'docker', 'security', 'git', 'postgresql', 'json', 'mongodb', 'junit', 'problem solving', 'gradle']",https://m.timesjobs.com/mobile/job-detail/java-rcp-lead-kyndryl-bengaluru-bangalore-8-to-11-yrs-jobid-o7mVbSoe3chzpSvf__PLUS__uAgZw==&bc=+&sequence=359,2025-11-11
Java Tech Lead | Transunion | Bangalore,Photon,2025-10-20,Bengaluru,8-11 Years,"['java development', 'microservices architecture', 'agile software development', 'ci/cd automation', 'orchestration', 'ajax', 'spring', 'apache', 'camel', 'xml', 'mqtt', 'j2ee', 'oracle sql developer', 'maven', 'javascript', 'eclipse', 'groovy', 'jdbc', 'storage', 'docker', 'security', 'git', 'json', 'debugging', 'jpa', 'telecom', 'mvc']",https://m.timesjobs.com/mobile/job-detail/java-tech-lead-transunion-bangalore-photon-bengaluru-bangalore-8-to-11-yrs-jobid-kr8pVXvpPSBzpSvf__PLUS__uAgZw==&bc=+&sequence=749,2025-11-11
Software Developer - Java,interface infosoft solutions pvt ltd,2025-10-20,Pune,2-4 Years,"['jsp', 'problem solving', 'jdbc', 'hibernate', 'product delivery', 'spring', 'database', 'java', 'spring security', 'servlets', 'mysql', 'software developer', 'j2ee technologies']",https://m.timesjobs.com/mobile/job-detail/software-developer-java-interface-infosoft-solutions-pvt-ltd-pune-2-to-4-yrs-jobid-a6sSLIqCFmdzpSvf__PLUS__uAgZw==&bc=+&sequence=292,2025-11-11
Sr. Solution Architect- Java Microservice,enflexis solutions pvt ltd pune,2025-10-20,United,12-15 Years,"['rest api', 'hibernate', 'docker', 'spring', 'elastic search', 'java', 'git', 'couchbase', 'multithreading', 'data structures', 'big data', 'cloud computing', 'problem solving', 'team player', 'nosql', 'spring boot', 'cassandra']",https://m.timesjobs.com/mobile/job-detail/sr-solution-architect-java-microservice-enflexis-solutions-pvt-ltd-pune-12-to-15-yrs-jobid-2beov__SLASH__0fvc5zpSvf__PLUS__uAgZw==&bc=+&sequence=873,2025-11-11
Java Blockchain Developer,SEVEN CONSULTANCY,2025-10-20,Delhi,5-8 Years,"['cryptography', 'javascript', 'java developer', 'spring', 'java', 'consultant']",https://m.timesjobs.com/mobile/job-detail/java-blockchain-developer-seven-consultancy-delhi-delhi-ncr-5-to-8-yrs-jobid-6nNKqa0__PLUS__BZJzpSvf__PLUS__uAgZw==&bc=+&sequence=382,2025-11-11
Java Developers,effitrac solutions pvt ltd,2025-10-20,Coimbatore,1-5 Years,"['spring', 'java', 'spring mvc', 'j2ee', 'jpa', 'hibernate', 'sql']",https://m.timesjobs.com/mobile/job-detail/java-developers-effitrac-solutions-pvt-ltd-coimbatore-1-to-5-yrs-jobid-oc2pYM1yX3FzpSvf__PLUS__uAgZw==&bc=+&sequence=82,2025-11-11
JAVA RCP Lead,kyndryl,2025-10-20,Bengaluru,8-11 Years,"['core java development', 'spring framework proficiency', 'microservices architecture', 'restful api design', 'database management', 'orchestration', 'apache', 'devops', 'software engineering', 'mysql', 'big data', 'maven', 'nosql', 'web technologies', 'hibernate', 'mockito', 'docker', 'security', 'git', 'postgresql', 'json', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-rcp-lead-kyndryl-bengaluru-bangalore-8-to-11-yrs-jobid-W2insVrvczlzpSvf__PLUS__uAgZw==&bc=+&sequence=431,2025-11-11
Java FullStack Developer - Manager,State Street,2025-10-20,Bengaluru,5-10 Years,"['object oriented programming', 'full stack development', 'api development', 'software architecture', 'devops tools', 'css', 'aop', 'html5', 'artificial intelligence', 'spring', 'java', 'apache', 'j2ee', 'multithreading', 'mysql', 'oracle', 'mq', 'javascript', 'spring security', 'cassandra', 'soap', 'jsp', 'exception handling', 'java beans']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-developer-manager-state-street-bengaluru-bangalore-5-to-10-yrs-jobid-0dY9taZA9ZBzpSvf__PLUS__uAgZw==&bc=+&sequence=496,2025-11-11
"Software Engineer - Java, Microservices,Spring",blue yonder,2025-10-20,Hyderabad,2-3 Years,"['software development', 'java application', 'microservices architecture', 'incident resolution', 'rest api', 'jsp', 'hibernate', 'jquery', 'spring', 'git', 'j2ee', 'junit', 'oracle', 'ant', 'maven', 'problem solving', 'jstl']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-microservices-spring-blue-yonder-hyderabad-secunderabad-2-to-3-yrs-jobid-lrrHD9zulPtzpSvf__PLUS__uAgZw==&bc=+&sequence=725,2025-11-11
Plsql Java Product Support Engineer,ORACLE,2025-10-20,Bengaluru,3-5 Years,"['software programming', 'database performance', 'client interaction', 'problem solving', 'rest api', 'java', 'devops', 'xml', 'j2ee', 'pl/sql', 'oracle', 'javascript', 'technical consultant', 'oracle sql', 'testing tools', 'team player']",https://m.timesjobs.com/mobile/job-detail/plsql-java-product-support-engineer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-begKgTh9fMVzpSvf__PLUS__uAgZw==&bc=+&sequence=736,2025-11-11
Senior Java Developer,izaap technologies,2025-10-20,Bengaluru,2-3 Years,"['software testing', 'business rules', 'java developer', 'database development', 'security', 'java', 'git', 'xml', 'linux', 'shell scripting', 'forms']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-izaap-technologies-bengaluru-bangalore-2-to-3-yrs-jobid-dK0hHMAghcJzpSvf__PLUS__uAgZw==&bc=+&sequence=425,2025-11-11
Java Senior Developer,CITI,2025-10-20,Pune,7-10 Years,"['applications programming', 'java expertise', 'database management', 'cloud development', 'risk management', 'spring', 'apache', 'api', 'cache', 'python', 'oracle', 'nosql', 'senior programmer', 'docker', 'debugging', 'mongodb', 'rest', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-senior-developer-citi-pune-7-to-10-yrs-jobid-PkyGpQdoA5dzpSvf__PLUS__uAgZw==&bc=+&sequence=435,2025-11-11
